"entidad","nom_abr","cve_ent","municipio","cve_mun"
"San Luis Potosí","SLP",24,"Tamuín","24_40"
"San Luis Potosí","SLP",24,"Tanlajás","24_41"
"San Luis Potosí","SLP",24,"Tanquián de Escobedo","24_42"
"San Luis Potosí","SLP",24,"Tierra Nueva","24_43"
"San Luis Potosí","SLP",24,"Vanegas","24_44"
"San Luis Potosí","SLP",24,"Venado","24_45"
"San Luis Potosí","SLP",24,"Villa de Arriaga","24_46"
"San Luis Potosí","SLP",24,"Villa de Guadalupe","24_47"
"San Luis Potosí","SLP",24,"Villa de la Paz","24_48"
"San Luis Potosí","SLP",24,"Villa de Ramos","24_49"
"San Luis Potosí","SLP",24,"Villa de Reyes","24_50"
"San Luis Potosí","SLP",24,"Villa Hidalgo","24_51"
"San Luis Potosí","SLP",24,"Villa Juárez","24_52"
"San Luis Potosí","SLP",24,"Axtla de Terrazas","24_53"
"San Luis Potosí","SLP",24,"Xilitla","24_54"
"San Luis Potosí","SLP",24,"Zaragoza","24_55"
"San Luis Potosí","SLP",24,"Villa de Arista","24_56"
"San Luis Potosí","SLP",24,"Matlapa","24_57"
"San Luis Potosí","SLP",24,"El Naranjo","24_58"
"Sinaloa","Sin.",25,"Ahome","25_1"
"Sinaloa","Sin.",25,"Angostura","25_2"
"Sinaloa","Sin.",25,"Badiraguato","25_3"
"Sinaloa","Sin.",25,"Concordia","25_4"
"Sinaloa","Sin.",25,"Cosalá","25_5"
"Sinaloa","Sin.",25,"Culiacán","25_6"
"Sinaloa","Sin.",25,"Choix","25_7"
"Sinaloa","Sin.",25,"Elota","25_8"
"Sinaloa","Sin.",25,"Escuinapa","25_9"
"Sinaloa","Sin.",25,"El Fuerte","25_10"
"Sinaloa","Sin.",25,"Guasave","25_11"
"Sinaloa","Sin.",25,"Mazatlán","25_12"
"Sinaloa","Sin.",25,"Mocorito","25_13"
"Sinaloa","Sin.",25,"Rosario","25_14"
"Sinaloa","Sin.",25,"Salvador Alvarado","25_15"
"Sinaloa","Sin.",25,"San Ignacio","25_16"
"Sinaloa","Sin.",25,"Sinaloa","25_17"
"Sinaloa","Sin.",25,"Navolato","25_18"
"Sonora","Son.",26,"Aconchi","26_1"
"Sonora","Son.",26,"Agua Prieta","26_2"
"Sonora","Son.",26,"Alamos","26_3"
"Sonora","Son.",26,"Altar","26_4"
"Sonora","Son.",26,"Arivechi","26_5"
"Sonora","Son.",26,"Arizpe","26_6"
"Sonora","Son.",26,"Atil","26_7"
"Sonora","Son.",26,"Bacadéhuachi","26_8"
"Sonora","Son.",26,"Bacanora","26_9"
"Sonora","Son.",26,"Bacerac","26_10"
"Sonora","Son.",26,"Bacoachi","26_11"
"Sonora","Son.",26,"Bácum","26_12"
"Sonora","Son.",26,"Banámichi","26_13"
"Sonora","Son.",26,"Baviácora","26_14"
"Sonora","Son.",26,"Bavispe","26_15"
"Sonora","Son.",26,"Benjamín Hill","26_16"
"Sonora","Son.",26,"Caborca","26_17"
"Sonora","Son.",26,"Cajeme","26_18"
"Sonora","Son.",26,"Cananea","26_19"
"Sonora","Son.",26,"Carbó","26_20"
"Sonora","Son.",26,"La Colorada","26_21"
"Sonora","Son.",26,"Cucurpe","26_22"
"Sonora","Son.",26,"Cumpas","26_23"
"Sonora","Son.",26,"Divisaderos","26_24"
"Sonora","Son.",26,"Empalme","26_25"
"Sonora","Son.",26,"Etchojoa","26_26"
"Sonora","Son.",26,"Fronteras","26_27"
"Sonora","Son.",26,"Granados","26_28"
"Sonora","Son.",26,"Guaymas","26_29"
"Sonora","Son.",26,"Hermosillo","26_30"
"Sonora","Son.",26,"Huachinera","26_31"
"Sonora","Son.",26,"Huásabas","26_32"
"Sonora","Son.",26,"Huatabampo","26_33"
"Sonora","Son.",26,"Huépac","26_34"
"Sonora","Son.",26,"Imuris","26_35"
"Sonora","Son.",26,"Magdalena","26_36"
"Sonora","Son.",26,"Mazatán","26_37"
"Sonora","Son.",26,"Moctezuma","26_38"
"Sonora","Son.",26,"Naco","26_39"
"Sonora","Son.",26,"Nácori Chico","26_40"
"Sonora","Son.",26,"Nacozari de García","26_41"
"Sonora","Son.",26,"Navojoa","26_42"
"Sonora","Son.",26,"Nogales","26_43"
"Sonora","Son.",26,"Onavas","26_44"
"Sonora","Son.",26,"Opodepe","26_45"
"Sonora","Son.",26,"Oquitoa","26_46"
"Sonora","Son.",26,"Pitiquito","26_47"
"Sonora","Son.",26,"Puerto Peñasco","26_48"
"Sonora","Son.",26,"Quiriego","26_49"
"Sonora","Son.",26,"Rayón","26_50"
"Sonora","Son.",26,"Rosario","26_51"
"Sonora","Son.",26,"Sahuaripa","26_52"
"Sonora","Son.",26,"San Felipe de Jesús","26_53"
"Sonora","Son.",26,"San Javier","26_54"
"Sonora","Son.",26,"San Luis Río Colorado","26_55"
"Sonora","Son.",26,"San Miguel de Horcasitas","26_56"
"Sonora","Son.",26,"San Pedro de la Cueva","26_57"
"Sonora","Son.",26,"Santa Ana","26_58"
"Sonora","Son.",26,"Santa Cruz","26_59"
"Sonora","Son.",26,"Sáric","26_60"
"Sonora","Son.",26,"Soyopa","26_61"
"Sonora","Son.",26,"Suaqui Grande","26_62"
"Sonora","Son.",26,"Tepache","26_63"
"Sonora","Son.",26,"Trincheras","26_64"
"Sonora","Son.",26,"Tubutama","26_65"
"Sonora","Son.",26,"Ures","26_66"
"Sonora","Son.",26,"Villa Hidalgo","26_67"
"Sonora","Son.",26,"Villa Pesqueira","26_68"
"Sonora","Son.",26,"Yécora","26_69"
"Sonora","Son.",26,"General Plutarco Elías Calles","26_70"
"Sonora","Son.",26,"Benito Juárez","26_71"
"Sonora","Son.",26,"San Ignacio Río Muerto","26_72"
"Tabasco","Tab.",27,"Balancán","27_1"
"Tabasco","Tab.",27,"Cárdenas","27_2"
"Tabasco","Tab.",27,"Centla","27_3"
"Tabasco","Tab.",27,"Centro","27_4"
"Tabasco","Tab.",27,"Comalcalco","27_5"
"Tabasco","Tab.",27,"Cunduacán","27_6"
"Tabasco","Tab.",27,"Emiliano Zapata","27_7"
"Tabasco","Tab.",27,"Huimanguillo","27_8"
"Tabasco","Tab.",27,"Jalapa","27_9"
"Tabasco","Tab.",27,"Jalpa de Méndez","27_10"
"Tabasco","Tab.",27,"Jonuta","27_11"
"Tabasco","Tab.",27,"Macuspana","27_12"
"Tabasco","Tab.",27,"Nacajuca","27_13"
"Tabasco","Tab.",27,"Paraíso","27_14"
"Tabasco","Tab.",27,"Tacotalpa","27_15"
"Tabasco","Tab.",27,"Teapa","27_16"
"Tabasco","Tab.",27,"Tenosique","27_17"
"Tamaulipas","Tamps.",28,"Abasolo","28_1"
"Tamaulipas","Tamps.",28,"Aldama","28_2"
"Tamaulipas","Tamps.",28,"Altamira","28_3"
"Tamaulipas","Tamps.",28,"Antiguo Morelos","28_4"
"Tamaulipas","Tamps.",28,"Burgos","28_5"
"Tamaulipas","Tamps.",28,"Bustamante","28_6"
"Tamaulipas","Tamps.",28,"Camargo","28_7"
"Tamaulipas","Tamps.",28,"Casas","28_8"
"Tamaulipas","Tamps.",28,"Ciudad Madero","28_9"
"Tamaulipas","Tamps.",28,"Cruillas","28_10"
"Tamaulipas","Tamps.",28,"Gómez Farías","28_11"
"Tamaulipas","Tamps.",28,"González","28_12"
"Tamaulipas","Tamps.",28,"Güémez","28_13"
"Tamaulipas","Tamps.",28,"Guerrero","28_14"
"Tamaulipas","Tamps.",28,"Gustavo Díaz Ordaz","28_15"
"Tamaulipas","Tamps.",28,"Hidalgo","28_16"
"Tamaulipas","Tamps.",28,"Jaumave","28_17"
"Tamaulipas","Tamps.",28,"Jiménez","28_18"
"Tamaulipas","Tamps.",28,"Llera","28_19"
"Tamaulipas","Tamps.",28,"Mainero","28_20"
"Tamaulipas","Tamps.",28,"El Mante","28_21"
"Tamaulipas","Tamps.",28,"Matamoros","28_22"
"Tamaulipas","Tamps.",28,"Méndez","28_23"
"Tamaulipas","Tamps.",28,"Mier","28_24"
"Tamaulipas","Tamps.",28,"Miguel Alemán","28_25"
"Tamaulipas","Tamps.",28,"Miquihuana","28_26"
"Tamaulipas","Tamps.",28,"Nuevo Laredo","28_27"
"Tamaulipas","Tamps.",28,"Nuevo Morelos","28_28"
"Tamaulipas","Tamps.",28,"Ocampo","28_29"
"Tamaulipas","Tamps.",28,"Padilla","28_30"
"Tamaulipas","Tamps.",28,"Palmillas","28_31"
"Tamaulipas","Tamps.",28,"Reynosa","28_32"
"Tamaulipas","Tamps.",28,"Río Bravo","28_33"
"Tamaulipas","Tamps.",28,"San Carlos","28_34"
"Tamaulipas","Tamps.",28,"San Fernando","28_35"
"Tamaulipas","Tamps.",28,"San Nicolás","28_36"
"Tamaulipas","Tamps.",28,"Soto la Marina","28_37"
"Tamaulipas","Tamps.",28,"Tampico","28_38"
"Tamaulipas","Tamps.",28,"Tula","28_39"
"Tamaulipas","Tamps.",28,"Valle Hermoso","28_40"
"Tamaulipas","Tamps.",28,"Victoria","28_41"
"Tamaulipas","Tamps.",28,"Villagrán","28_42"
"Tamaulipas","Tamps.",28,"Xicoténcatl","28_43"
"Tlaxcala","Tlax.",29,"Amaxac de Guerrero","29_1"
"Tlaxcala","Tlax.",29,"Apetatitlán de Antonio Carvajal","29_2"
"Tlaxcala","Tlax.",29,"Atlangatepec","29_3"
"Tlaxcala","Tlax.",29,"Atltzayanca","29_4"
"Tlaxcala","Tlax.",29,"Apizaco","29_5"
"Tlaxcala","Tlax.",29,"Calpulalpan","29_6"
"Tlaxcala","Tlax.",29,"El Carmen Tequexquitla","29_7"
"Tlaxcala","Tlax.",29,"Cuapiaxtla","29_8"
"Tlaxcala","Tlax.",29,"Cuaxomulco","29_9"
"Tlaxcala","Tlax.",29,"Chiautempan","29_10"
"Tlaxcala","Tlax.",29,"Muñoz de Domingo Arenas","29_11"
"Tlaxcala","Tlax.",29,"Españita","29_12"
"Tlaxcala","Tlax.",29,"Huamantla","29_13"
"Tlaxcala","Tlax.",29,"Hueyotlipan","29_14"
"Tlaxcala","Tlax.",29,"Ixtacuixtla de Mariano Matamoros","29_15"
"Tlaxcala","Tlax.",29,"Ixtenco","29_16"
"Tlaxcala","Tlax.",29,"Mazatecochco de José María Morelos","29_17"
"Tlaxcala","Tlax.",29,"Contla de Juan Cuamatzi","29_18"
"Tlaxcala","Tlax.",29,"Tepetitla de Lardizábal","29_19"
"Tlaxcala","Tlax.",29,"Sanctórum de Lázaro Cárdenas","29_20"
"Tlaxcala","Tlax.",29,"Nanacamilpa de Mariano Arista","29_21"
"Tlaxcala","Tlax.",29,"Acuamanala de Miguel Hidalgo","29_22"
"Tlaxcala","Tlax.",29,"Natívitas","29_23"
"Tlaxcala","Tlax.",29,"Panotla","29_24"
"Tlaxcala","Tlax.",29,"San Pablo del Monte","29_25"
"Tlaxcala","Tlax.",29,"Santa Cruz Tlaxcala","29_26"
"Tlaxcala","Tlax.",29,"Tenancingo","29_27"
"Tlaxcala","Tlax.",29,"Teolocholco","29_28"
"Tlaxcala","Tlax.",29,"Tepeyanco","29_29"
"Tlaxcala","Tlax.",29,"Terrenate","29_30"
"Tlaxcala","Tlax.",29,"Tetla de la Solidaridad","29_31"
"Tlaxcala","Tlax.",29,"Tetlatlahuca","29_32"
"Tlaxcala","Tlax.",29,"Tlaxcala","29_33"
"Tlaxcala","Tlax.",29,"Tlaxco","29_34"
"Tlaxcala","Tlax.",29,"Tocatlán","29_35"
"Tlaxcala","Tlax.",29,"Totolac","29_36"
"Tlaxcala","Tlax.",29,"Ziltlaltépec de Trinidad Sánchez Santos","29_37"
"Tlaxcala","Tlax.",29,"Tzompantepec","29_38"
"Tlaxcala","Tlax.",29,"Xaloztoc","29_39"
"Tlaxcala","Tlax.",29,"Xaltocan","29_40"
"Tlaxcala","Tlax.",29,"Papalotla de Xicohténcatl","29_41"
"Tlaxcala","Tlax.",29,"Xicohtzinco","29_42"
"Tlaxcala","Tlax.",29,"Yauhquemehcan","29_43"
"Tlaxcala","Tlax.",29,"Zacatelco","29_44"
"Tlaxcala","Tlax.",29,"Benito Juárez","29_45"
"Tlaxcala","Tlax.",29,"Emiliano Zapata","29_46"
"Tlaxcala","Tlax.",29,"Lázaro Cárdenas","29_47"
"Tlaxcala","Tlax.",29,"La Magdalena Tlaltelulco","29_48"
"Tlaxcala","Tlax.",29,"San Damián Texóloc","29_49"
"Tlaxcala","Tlax.",29,"San Francisco Tetlanohcan","29_50"
"Tlaxcala","Tlax.",29,"San Jerónimo Zacualpan","29_51"
"Tlaxcala","Tlax.",29,"San José Teacalco","29_52"
"Tlaxcala","Tlax.",29,"San Juan Huactzinco","29_53"
"Tlaxcala","Tlax.",29,"San Lorenzo Axocomanitla","29_54"
"Tlaxcala","Tlax.",29,"San Lucas Tecopilco","29_55"
"Tlaxcala","Tlax.",29,"Santa Ana Nopalucan","29_56"
"Tlaxcala","Tlax.",29,"Santa Apolonia Teacalco","29_57"
"Tlaxcala","Tlax.",29,"Santa Catarina Ayometla","29_58"
"Tlaxcala","Tlax.",29,"Santa Cruz Quilehtla","29_59"
"Tlaxcala","Tlax.",29,"Santa Isabel Xiloxoxtla","29_60"
"Veracruz de Ignacio de la Llave","Ver.",30,"Acajete","30_1"
"Veracruz de Ignacio de la Llave","Ver.",30,"Acatlán","30_2"
"Veracruz de Ignacio de la Llave","Ver.",30,"Acayucan","30_3"
"Veracruz de Ignacio de la Llave","Ver.",30,"Actopan","30_4"
"Veracruz de Ignacio de la Llave","Ver.",30,"Acula","30_5"
"Veracruz de Ignacio de la Llave","Ver.",30,"Acultzingo","30_6"
"Veracruz de Ignacio de la Llave","Ver.",30,"Camarón de Tejeda","30_7"
"Veracruz de Ignacio de la Llave","Ver.",30,"Alpatláhuac","30_8"
"Veracruz de Ignacio de la Llave","Ver.",30,"Alto Lucero de Gutiérrez Barrios","30_9"
"Veracruz de Ignacio de la Llave","Ver.",30,"Altotonga","30_10"
"Veracruz de Ignacio de la Llave","Ver.",30,"Alvarado","30_11"
"Veracruz de Ignacio de la Llave","Ver.",30,"Amatitlán","30_12"
"Veracruz de Ignacio de la Llave","Ver.",30,"Naranjos Amatlán","30_13"
"Veracruz de Ignacio de la Llave","Ver.",30,"Amatlán de los Reyes","30_14"
"Veracruz de Ignacio de la Llave","Ver.",30,"Angel R. Cabada","30_15"
"Veracruz de Ignacio de la Llave","Ver.",30,"La Antigua","30_16"
"Veracruz de Ignacio de la Llave","Ver.",30,"Apazapan","30_17"
"Veracruz de Ignacio de la Llave","Ver.",30,"Aquila","30_18"
"Veracruz de Ignacio de la Llave","Ver.",30,"Astacinga","30_19"
"Veracruz de Ignacio de la Llave","Ver.",30,"Atlahuilco","30_20"
"Veracruz de Ignacio de la Llave","Ver.",30,"Atoyac","30_21"
"Veracruz de Ignacio de la Llave","Ver.",30,"Atzacan","30_22"
"Veracruz de Ignacio de la Llave","Ver.",30,"Atzalan","30_23"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tlaltetela","30_24"
"Veracruz de Ignacio de la Llave","Ver.",30,"Ayahualulco","30_25"
"Veracruz de Ignacio de la Llave","Ver.",30,"Banderilla","30_26"
"Veracruz de Ignacio de la Llave","Ver.",30,"Benito Juárez","30_27"
"Veracruz de Ignacio de la Llave","Ver.",30,"Boca del Río","30_28"
"Veracruz de Ignacio de la Llave","Ver.",30,"Calcahualco","30_29"
"Veracruz de Ignacio de la Llave","Ver.",30,"Camerino Z. Mendoza","30_30"
"Veracruz de Ignacio de la Llave","Ver.",30,"Carrillo Puerto","30_31"
"Veracruz de Ignacio de la Llave","Ver.",30,"Catemaco","30_32"
"Veracruz de Ignacio de la Llave","Ver.",30,"Cazones de Herrera","30_33"
"Veracruz de Ignacio de la Llave","Ver.",30,"Cerro Azul","30_34"
"Veracruz de Ignacio de la Llave","Ver.",30,"Citlaltépetl","30_35"
"Veracruz de Ignacio de la Llave","Ver.",30,"Coacoatzintla","30_36"
"Veracruz de Ignacio de la Llave","Ver.",30,"Coahuitlán","30_37"
"Veracruz de Ignacio de la Llave","Ver.",30,"Coatepec","30_38"
"Veracruz de Ignacio de la Llave","Ver.",30,"Coatzacoalcos","30_39"
"Veracruz de Ignacio de la Llave","Ver.",30,"Coatzintla","30_40"
"Veracruz de Ignacio de la Llave","Ver.",30,"Coetzala","30_41"
"Veracruz de Ignacio de la Llave","Ver.",30,"Colipa","30_42"
"Veracruz de Ignacio de la Llave","Ver.",30,"Comapa","30_43"
"Veracruz de Ignacio de la Llave","Ver.",30,"Córdoba","30_44"
"Veracruz de Ignacio de la Llave","Ver.",30,"Cosamaloapan de Carpio","30_45"
"Veracruz de Ignacio de la Llave","Ver.",30,"Cosautlán de Carvajal","30_46"
"Veracruz de Ignacio de la Llave","Ver.",30,"Coscomatepec","30_47"
"Veracruz de Ignacio de la Llave","Ver.",30,"Cosoleacaque","30_48"
"Veracruz de Ignacio de la Llave","Ver.",30,"Cotaxtla","30_49"
"Veracruz de Ignacio de la Llave","Ver.",30,"Coxquihui","30_50"
"Veracruz de Ignacio de la Llave","Ver.",30,"Coyutla","30_51"
"Veracruz de Ignacio de la Llave","Ver.",30,"Cuichapa","30_52"
"Veracruz de Ignacio de la Llave","Ver.",30,"Cuitláhuac","30_53"
"Veracruz de Ignacio de la Llave","Ver.",30,"Chacaltianguis","30_54"
"Veracruz de Ignacio de la Llave","Ver.",30,"Chalma","30_55"
"Veracruz de Ignacio de la Llave","Ver.",30,"Chiconamel","30_56"
"Veracruz de Ignacio de la Llave","Ver.",30,"Chiconquiaco","30_57"
"Veracruz de Ignacio de la Llave","Ver.",30,"Chicontepec","30_58"
"Veracruz de Ignacio de la Llave","Ver.",30,"Chinameca","30_59"
"Veracruz de Ignacio de la Llave","Ver.",30,"Chinampa de Gorostiza","30_60"
"Veracruz de Ignacio de la Llave","Ver.",30,"Las Choapas","30_61"
"Veracruz de Ignacio de la Llave","Ver.",30,"Chocamán","30_62"
"Veracruz de Ignacio de la Llave","Ver.",30,"Chontla","30_63"
"Veracruz de Ignacio de la Llave","Ver.",30,"Chumatlán","30_64"
"Veracruz de Ignacio de la Llave","Ver.",30,"Emiliano Zapata","30_65"
"Veracruz de Ignacio de la Llave","Ver.",30,"Espinal","30_66"
"Veracruz de Ignacio de la Llave","Ver.",30,"Filomeno Mata","30_67"
"Veracruz de Ignacio de la Llave","Ver.",30,"Fortín","30_68"
"Veracruz de Ignacio de la Llave","Ver.",30,"Gutiérrez Zamora","30_69"
"Veracruz de Ignacio de la Llave","Ver.",30,"Hidalgotitlán","30_70"
"Veracruz de Ignacio de la Llave","Ver.",30,"Huatusco","30_71"
"Veracruz de Ignacio de la Llave","Ver.",30,"Huayacocotla","30_72"
"Veracruz de Ignacio de la Llave","Ver.",30,"Hueyapan de Ocampo","30_73"
"Veracruz de Ignacio de la Llave","Ver.",30,"Huiloapan de Cuauhtémoc","30_74"
"Veracruz de Ignacio de la Llave","Ver.",30,"Ignacio de la Llave","30_75"
"Veracruz de Ignacio de la Llave","Ver.",30,"Ilamatlán","30_76"
"Veracruz de Ignacio de la Llave","Ver.",30,"Isla","30_77"
"Veracruz de Ignacio de la Llave","Ver.",30,"Ixcatepec","30_78"
"Veracruz de Ignacio de la Llave","Ver.",30,"Ixhuacán de los Reyes","30_79"
"Veracruz de Ignacio de la Llave","Ver.",30,"Ixhuatlán del Café","30_80"
"Veracruz de Ignacio de la Llave","Ver.",30,"Ixhuatlancillo","30_81"
"Veracruz de Ignacio de la Llave","Ver.",30,"Ixhuatlán del Sureste","30_82"
"Veracruz de Ignacio de la Llave","Ver.",30,"Ixhuatlán de Madero","30_83"
"Veracruz de Ignacio de la Llave","Ver.",30,"Ixmatlahuacan","30_84"
"Veracruz de Ignacio de la Llave","Ver.",30,"Ixtaczoquitlán","30_85"
"Veracruz de Ignacio de la Llave","Ver.",30,"Jalacingo","30_86"
"Veracruz de Ignacio de la Llave","Ver.",30,"Xalapa","30_87"
"Veracruz de Ignacio de la Llave","Ver.",30,"Jalcomulco","30_88"
"Veracruz de Ignacio de la Llave","Ver.",30,"Jáltipan","30_89"
"Veracruz de Ignacio de la Llave","Ver.",30,"Jamapa","30_90"
"Veracruz de Ignacio de la Llave","Ver.",30,"Jesús Carranza","30_91"
"Veracruz de Ignacio de la Llave","Ver.",30,"Xico","30_92"
"Veracruz de Ignacio de la Llave","Ver.",30,"Jilotepec","30_93"
"Veracruz de Ignacio de la Llave","Ver.",30,"Juan Rodríguez Clara","30_94"
"Veracruz de Ignacio de la Llave","Ver.",30,"Juchique de Ferrer","30_95"
"Veracruz de Ignacio de la Llave","Ver.",30,"Landero y Coss","30_96"
"Veracruz de Ignacio de la Llave","Ver.",30,"Lerdo de Tejada","30_97"
"Veracruz de Ignacio de la Llave","Ver.",30,"Magdalena","30_98"
"Veracruz de Ignacio de la Llave","Ver.",30,"Maltrata","30_99"
"Veracruz de Ignacio de la Llave","Ver.",30,"Manlio Fabio Altamirano","30_100"
"Veracruz de Ignacio de la Llave","Ver.",30,"Mariano Escobedo","30_101"
"Veracruz de Ignacio de la Llave","Ver.",30,"Martínez de la Torre","30_102"
"Veracruz de Ignacio de la Llave","Ver.",30,"Mecatlán","30_103"
"Veracruz de Ignacio de la Llave","Ver.",30,"Mecayapan","30_104"
"Veracruz de Ignacio de la Llave","Ver.",30,"Medellín de Bravo","30_105"
"Veracruz de Ignacio de la Llave","Ver.",30,"Miahuatlán","30_106"
"Veracruz de Ignacio de la Llave","Ver.",30,"Las Minas","30_107"
"Veracruz de Ignacio de la Llave","Ver.",30,"Minatitlán","30_108"
"Veracruz de Ignacio de la Llave","Ver.",30,"Misantla","30_109"
"Veracruz de Ignacio de la Llave","Ver.",30,"Mixtla de Altamirano","30_110"
"Veracruz de Ignacio de la Llave","Ver.",30,"Moloacán","30_111"
"Veracruz de Ignacio de la Llave","Ver.",30,"Naolinco","30_112"
"Veracruz de Ignacio de la Llave","Ver.",30,"Naranjal","30_113"
"Veracruz de Ignacio de la Llave","Ver.",30,"Nautla","30_114"
"Veracruz de Ignacio de la Llave","Ver.",30,"Nogales","30_115"
"Veracruz de Ignacio de la Llave","Ver.",30,"Oluta","30_116"
"Veracruz de Ignacio de la Llave","Ver.",30,"Omealca","30_117"
"Veracruz de Ignacio de la Llave","Ver.",30,"Orizaba","30_118"
"Veracruz de Ignacio de la Llave","Ver.",30,"Otatitlán","30_119"
"Veracruz de Ignacio de la Llave","Ver.",30,"Oteapan","30_120"
"Veracruz de Ignacio de la Llave","Ver.",30,"Ozuluama de Mascareñas","30_121"
"Veracruz de Ignacio de la Llave","Ver.",30,"Pajapan","30_122"
"Veracruz de Ignacio de la Llave","Ver.",30,"Pánuco","30_123"
"Veracruz de Ignacio de la Llave","Ver.",30,"Papantla","30_124"
"Veracruz de Ignacio de la Llave","Ver.",30,"Paso del Macho","30_125"
"Veracruz de Ignacio de la Llave","Ver.",30,"Paso de Ovejas","30_126"
"Veracruz de Ignacio de la Llave","Ver.",30,"La Perla","30_127"
"Veracruz de Ignacio de la Llave","Ver.",30,"Perote","30_128"
"Veracruz de Ignacio de la Llave","Ver.",30,"Platón Sánchez","30_129"
"Veracruz de Ignacio de la Llave","Ver.",30,"Playa Vicente","30_130"
"Veracruz de Ignacio de la Llave","Ver.",30,"Poza Rica de Hidalgo","30_131"
"Veracruz de Ignacio de la Llave","Ver.",30,"Las Vigas de Ramírez","30_132"
"Veracruz de Ignacio de la Llave","Ver.",30,"Pueblo Viejo","30_133"
"Veracruz de Ignacio de la Llave","Ver.",30,"Puente Nacional","30_134"
"Veracruz de Ignacio de la Llave","Ver.",30,"Rafael Delgado","30_135"
"Veracruz de Ignacio de la Llave","Ver.",30,"Rafael Lucio","30_136"
"Veracruz de Ignacio de la Llave","Ver.",30,"Los Reyes","30_137"
"Veracruz de Ignacio de la Llave","Ver.",30,"Río Blanco","30_138"
"Veracruz de Ignacio de la Llave","Ver.",30,"Saltabarranca","30_139"
"Veracruz de Ignacio de la Llave","Ver.",30,"San Andrés Tenejapan","30_140"
"Veracruz de Ignacio de la Llave","Ver.",30,"San Andrés Tuxtla","30_141"
"Veracruz de Ignacio de la Llave","Ver.",30,"San Juan Evangelista","30_142"
"Veracruz de Ignacio de la Llave","Ver.",30,"Santiago Tuxtla","30_143"
"Veracruz de Ignacio de la Llave","Ver.",30,"Sayula de Alemán","30_144"
"Veracruz de Ignacio de la Llave","Ver.",30,"Soconusco","30_145"
"Veracruz de Ignacio de la Llave","Ver.",30,"Sochiapa","30_146"
"Veracruz de Ignacio de la Llave","Ver.",30,"Soledad Atzompa","30_147"
"Veracruz de Ignacio de la Llave","Ver.",30,"Soledad de Doblado","30_148"
"Veracruz de Ignacio de la Llave","Ver.",30,"Soteapan","30_149"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tamalín","30_150"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tamiahua","30_151"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tampico Alto","30_152"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tancoco","30_153"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tantima","30_154"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tantoyuca","30_155"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tatatila","30_156"
"Veracruz de Ignacio de la Llave","Ver.",30,"Castillo de Teayo","30_157"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tecolutla","30_158"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tehuipango","30_159"
"Veracruz de Ignacio de la Llave","Ver.",30,"Álamo Temapache","30_160"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tempoal","30_161"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tenampa","30_162"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tenochtitlán","30_163"
"Veracruz de Ignacio de la Llave","Ver.",30,"Teocelo","30_164"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tepatlaxco","30_165"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tepetlán","30_166"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tepetzintla","30_167"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tequila","30_168"
"Veracruz de Ignacio de la Llave","Ver.",30,"José Azueta","30_169"
"Veracruz de Ignacio de la Llave","Ver.",30,"Texcatepec","30_170"
"Veracruz de Ignacio de la Llave","Ver.",30,"Texhuacán","30_171"
"Veracruz de Ignacio de la Llave","Ver.",30,"Texistepec","30_172"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tezonapa","30_173"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tierra Blanca","30_174"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tihuatlán","30_175"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tlacojalpan","30_176"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tlacolulan","30_177"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tlacotalpan","30_178"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tlacotepec de Mejía","30_179"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tlachichilco","30_180"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tlalixcoyan","30_181"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tlalnelhuayocan","30_182"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tlapacoyan","30_183"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tlaquilpa","30_184"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tlilapan","30_185"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tomatlán","30_186"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tonayán","30_187"
"Veracruz de Ignacio de la Llave","Ver.",30,"Totutla","30_188"
